trackID,class,frame,xmin,ymin,xmax,ymax,time,date
19,person,35,144,361,224,545,23:22:14,02|Dec|2020
1,person,36,51,942,143,1080,23:22:15,02|Dec|2020
2,person,36,798,193,862,363,23:22:15,02|Dec|2020
3,person,36,1620,708,1747,982,23:22:15,02|Dec|2020
4,person,36,935,63,1000,213,23:22:15,02|Dec|2020
5,person,36,880,205,938,380,23:22:15,02|Dec|2020
6,person,36,760,457,883,680,23:22:15,02|Dec|2020
7,person,36,1645,93,1706,246,23:22:15,02|Dec|2020
9,person,36,1481,12,1555,160,23:22:15,02|Dec|2020
12,person,36,703,873,907,1080,23:22:15,02|Dec|2020
13,person,36,1125,0,1172,92,23:22:15,02|Dec|2020
14,person,36,1331,0,1366,32,23:22:15,02|Dec|2020
16,person,36,1019,0,1074,112,23:22:15,02|Dec|2020
17,person,36,378,205,463,384,23:22:15,02|Dec|2020
19,person,36,138,356,224,550,23:22:15,02|Dec|2020
1,person,37,42,949,133,1080,23:22:15,02|Dec|2020
2,person,37,801,191,865,363,23:22:15,02|Dec|2020
3,person,37,1623,714,1748,981,23:22:15,02|Dec|2020
4,person,37,938,65,1002,212,23:22:15,02|Dec|2020
5,person,37,881,204,939,379,23:22:15,02|Dec|2020
6,person,37,756,461,879,683,23:22:15,02|Dec|2020
7,person,37,1645,93,1707,245,23:22:15,02|Dec|2020
9,person,37,1481,11,1556,159,23:22:15,02|Dec|2020
12,person,37,711,870,913,1080,23:22:15,02|Dec|2020
13,person,37,1124,0,1171,93,23:22:15,02|Dec|2020
14,person,37,1331,0,1366,32,23:22:15,02|Dec|2020
16,person,37,1020,0,1074,109,23:22:15,02|Dec|2020
17,person,37,381,203,467,384,23:22:15,02|Dec|2020
19,person,37,133,353,222,553,23:22:15,02|Dec|2020
1,person,38,36,957,124,1080,23:22:15,02|Dec|2020
2,person,38,805,188,870,362,23:22:15,02|Dec|2020
3,person,38,1626,720,1747,980,23:22:15,02|Dec|2020
4,person,38,940,61,1004,212,23:22:15,02|Dec|2020
5,person,38,883,203,940,374,23:22:15,02|Dec|2020
6,person,38,749,463,885,710,23:22:15,02|Dec|2020
7,person,38,1645,93,1707,245,23:22:15,02|Dec|2020
12,person,38,717,866,916,1080,23:22:15,02|Dec|2020
13,person,38,1122,0,1170,93,23:22:15,02|Dec|2020
14,person,38,1332,0,1366,31,23:22:15,02|Dec|2020
16,person,38,1023,0,1077,109,23:22:15,02|Dec|2020
17,person,38,383,202,470,384,23:22:15,02|Dec|2020
19,person,38,120,358,208,557,23:22:15,02|Dec|2020
1,person,39,33,965,120,1080,23:22:15,02|Dec|2020
2,person,39,809,186,874,362,23:22:15,02|Dec|2020
3,person,39,1629,726,1750,982,23:22:15,02|Dec|2020
4,person,39,942,61,1004,209,23:22:15,02|Dec|2020
5,person,39,885,202,942,371,23:22:15,02|Dec|2020
6,person,39,742,467,877,716,23:22:15,02|Dec|2020
7,person,39,1646,92,1708,245,23:22:15,02|Dec|2020
12,person,39,721,862,917,1079,23:22:15,02|Dec|2020
13,person,39,1119,0,1167,94,23:22:15,02|Dec|2020
14,person,39,1333,0,1366,30,23:22:15,02|Dec|2020
16,person,39,1024,0,1078,108,23:22:15,02|Dec|2020
17,person,39,384,201,472,384,23:22:15,02|Dec|2020
19,person,39,111,359,199,559,23:22:15,02|Dec|2020
1,person,40,31,968,121,1080,23:22:15,02|Dec|2020
2,person,40,810,186,876,362,23:22:15,02|Dec|2020
3,person,40,1630,727,1750,983,23:22:15,02|Dec|2020
4,person,40,943,61,1004,208,23:22:15,02|Dec|2020
5,person,40,886,201,943,370,23:22:15,02|Dec|2020
6,person,40,740,469,873,719,23:22:15,02|Dec|2020
7,person,40,1646,91,1708,245,23:22:15,02|Dec|2020
12,person,40,725,861,916,1079,23:22:15,02|Dec|2020
13,person,40,1118,0,1165,95,23:22:15,02|Dec|2020
14,person,40,1333,0,1366,30,23:22:15,02|Dec|2020
16,person,40,1025,0,1078,107,23:22:15,02|Dec|2020
17,person,40,385,200,472,384,23:22:15,02|Dec|2020
19,person,40,108,359,196,559,23:22:15,02|Dec|2020
1,person,41,20,977,106,1080,23:22:15,02|Dec|2020
2,person,41,813,185,878,359,23:22:15,02|Dec|2020
3,person,41,1632,733,1751,983,23:22:15,02|Dec|2020
4,person,41,945,58,1006,206,23:22:15,02|Dec|2020
5,person,41,888,200,945,370,23:22:15,02|Dec|2020
6,person,41,739,473,869,719,23:22:15,02|Dec|2020
7,person,41,1646,91,1709,245,23:22:15,02|Dec|2020
12,person,41,728,859,917,1079,23:22:15,02|Dec|2020
13,person,41,1117,0,1164,95,23:22:15,02|Dec|2020
14,person,41,1333,0,1367,30,23:22:15,02|Dec|2020
16,person,41,1025,0,1079,107,23:22:15,02|Dec|2020
17,person,41,388,198,474,378,23:22:15,02|Dec|2020
19,person,41,106,355,192,555,23:22:15,02|Dec|2020
1,person,42,14,985,95,1080,23:22:15,02|Dec|2020
2,person,42,815,184,881,358,23:22:15,02|Dec|2020
3,person,42,1635,739,1751,983,23:22:15,02|Dec|2020
4,person,42,947,57,1007,204,23:22:15,02|Dec|2020
5,person,42,893,200,949,368,23:22:15,02|Dec|2020
6,person,42,737,478,865,719,23:22:15,02|Dec|2020
7,person,42,1648,88,1709,239,23:22:15,02|Dec|2020
9,person,42,1480,4,1554,149,23:22:15,02|Dec|2020
12,person,42,730,853,920,1079,23:22:15,02|Dec|2020
13,person,42,1116,0,1164,97,23:22:15,02|Dec|2020
14,person,42,1333,0,1366,29,23:22:15,02|Dec|2020
16,person,42,1026,0,1080,107,23:22:15,02|Dec|2020
17,person,42,392,195,477,375,23:22:15,02|Dec|2020
19,person,42,99,357,182,549,23:22:15,02|Dec|2020
1,person,43,10,991,89,1080,23:22:15,02|Dec|2020
2,person,43,818,184,884,358,23:22:15,02|Dec|2020
3,person,43,1636,744,1752,983,23:22:15,02|Dec|2020
4,person,43,950,56,1010,205,23:22:15,02|Dec|2020
5,person,43,897,199,953,365,23:22:15,02|Dec|2020
6,person,43,734,480,860,719,23:22:15,02|Dec|2020
7,person,43,1649,88,1710,236,23:22:15,02|Dec|2020
9,person,43,1484,4,1557,145,23:22:15,02|Dec|2020
12,person,43,733,847,923,1079,23:22:15,02|Dec|2020
13,person,43,1116,0,1164,97,23:22:15,02|Dec|2020
14,person,43,1333,0,1366,29,23:22:15,02|Dec|2020
16,person,43,1029,0,1082,106,23:22:15,02|Dec|2020
17,person,43,395,194,479,372,23:22:15,02|Dec|2020
19,person,43,93,356,174,547,23:22:15,02|Dec|2020
22,person,43,1728,683,1797,844,23:22:15,02|Dec|2020
1,person,44,11,1000,85,1080,23:22:15,02|Dec|2020
2,person,44,821,183,887,357,23:22:15,02|Dec|2020
3,person,44,1639,751,1751,982,23:22:15,02|Dec|2020
4,person,44,952,53,1013,205,23:22:15,02|Dec|2020
5,person,44,900,198,956,364,23:22:15,02|Dec|2020
6,person,44,734,483,858,716,23:22:15,02|Dec|2020
7,person,44,1650,86,1710,233,23:22:15,02|Dec|2020
9,person,44,1484,2,1558,143,23:22:15,02|Dec|2020
12,person,44,736,841,927,1079,23:22:15,02|Dec|2020
13,person,44,1114,0,1163,99,23:22:15,02|Dec|2020
14,person,44,1333,0,1366,29,23:22:15,02|Dec|2020
16,person,44,1030,0,1083,104,23:22:15,02|Dec|2020
17,person,44,396,192,480,371,23:22:15,02|Dec|2020
19,person,44,86,364,169,559,23:22:15,02|Dec|2020
22,person,44,1727,689,1794,839,23:22:15,02|Dec|2020
1,person,45,11,1006,83,1080,23:22:16,02|Dec|2020
2,person,45,825,181,891,356,23:22:16,02|Dec|2020
3,person,45,1642,749,1757,986,23:22:16,02|Dec|2020
4,person,45,955,50,1016,205,23:22:16,02|Dec|2020
5,person,45,903,197,958,364,23:22:16,02|Dec|2020
6,person,45,730,486,854,715,23:22:16,02|Dec|2020
7,person,45,1649,84,1710,232,23:22:16,02|Dec|2020
9,person,45,1484,1,1558,141,23:22:16,02|Dec|2020
12,person,45,741,836,932,1079,23:22:16,02|Dec|2020
13,person,45,1114,0,1163,101,23:22:16,02|Dec|2020
14,person,45,1332,0,1367,29,23:22:16,02|Dec|2020
16,person,45,1032,0,1085,103,23:22:16,02|Dec|2020
17,person,45,403,191,485,370,23:22:16,02|Dec|2020
19,person,45,80,370,164,569,23:22:16,02|Dec|2020
22,person,45,1726,692,1792,840,23:22:16,02|Dec|2020
1,person,46,10,1007,83,1080,23:22:16,02|Dec|2020
2,person,46,826,180,892,355,23:22:16,02|Dec|2020
3,person,46,1643,748,1759,987,23:22:16,02|Dec|2020
4,person,46,956,49,1017,205,23:22:16,02|Dec|2020
5,person,46,903,197,959,364,23:22:16,02|Dec|2020
6,person,46,729,486,852,714,23:22:16,02|Dec|2020
7,person,46,1649,83,1710,231,23:22:16,02|Dec|2020
9,person,46,1484,1,1559,141,23:22:16,02|Dec|2020
12,person,46,744,834,932,1080,23:22:16,02|Dec|2020
13,person,46,1113,0,1163,102,23:22:16,02|Dec|2020
14,person,46,1332,0,1367,29,23:22:16,02|Dec|2020
16,person,46,1032,0,1085,103,23:22:16,02|Dec|2020
17,person,46,406,190,486,369,23:22:16,02|Dec|2020
19,person,46,77,372,162,573,23:22:16,02|Dec|2020
22,person,46,1725,693,1791,841,23:22:16,02|Dec|2020
1,person,47,14,1010,87,1080,23:22:16,02|Dec|2020
2,person,47,829,180,894,352,23:22:16,02|Dec|2020
3,person,47,1644,757,1759,993,23:22:16,02|Dec|2020
4,person,47,957,47,1019,205,23:22:16,02|Dec|2020
5,person,47,906,196,961,363,23:22:16,02|Dec|2020
6,person,47,722,488,845,713,23:22:16,02|Dec|2020
7,person,47,1649,82,1711,231,23:22:16,02|Dec|2020
9,person,47,1484,0,1559,141,23:22:16,02|Dec|2020
12,person,47,747,828,935,1079,23:22:16,02|Dec|2020
13,person,47,1111,0,1161,102,23:22:16,02|Dec|2020
14,person,47,1333,0,1368,29,23:22:16,02|Dec|2020
16,person,47,1032,0,1086,104,23:22:16,02|Dec|2020
17,person,47,411,189,489,368,23:22:16,02|Dec|2020
19,person,47,74,376,159,576,23:22:16,02|Dec|2020
22,person,47,1724,694,1789,838,23:22:16,02|Dec|2020
1,person,48,14,1016,81,1080,23:22:16,02|Dec|2020
2,person,48,831,179,896,348,23:22:16,02|Dec|2020
3,person,48,1644,761,1760,1003,23:22:16,02|Dec|2020
5,person,48,908,195,963,362,23:22:16,02|Dec|2020
6,person,48,714,488,840,721,23:22:16,02|Dec|2020
7,person,48,1648,80,1711,230,23:22:16,02|Dec|2020
9,person,48,1483,0,1559,141,23:22:16,02|Dec|2020
12,person,48,752,823,939,1079,23:22:16,02|Dec|2020
13,person,48,1109,0,1158,103,23:22:16,02|Dec|2020
14,person,48,1332,0,1369,30,23:22:16,02|Dec|2020
16,person,48,1033,0,1086,103,23:22:16,02|Dec|2020
17,person,48,414,187,491,367,23:22:16,02|Dec|2020
19,person,48,70,384,154,580,23:22:16,02|Dec|2020
22,person,48,1723,694,1786,833,23:22:16,02|Dec|2020
2,person,49,833,178,898,345,23:22:16,02|Dec|2020
3,person,49,1641,763,1763,1017,23:22:16,02|Dec|2020
5,person,49,911,193,966,361,23:22:16,02|Dec|2020
6,person,49,711,489,838,722,23:22:16,02|Dec|2020
7,person,49,1649,78,1712,230,23:22:16,02|Dec|2020
9,person,49,1483,0,1561,142,23:22:16,02|Dec|2020
12,person,49,758,819,943,1079,23:22:16,02|Dec|2020
13,person,49,1107,0,1157,104,23:22:16,02|Dec|2020
14,person,49,1332,0,1369,30,23:22:16,02|Dec|2020
16,person,49,1035,0,1088,103,23:22:16,02|Dec|2020
17,person,49,418,186,495,367,23:22:16,02|Dec|2020
19,person,49,65,376,153,582,23:22:16,02|Dec|2020
22,person,49,1722,697,1784,828,23:22:16,02|Dec|2020
2,person,50,836,175,900,343,23:22:16,02|Dec|2020
3,person,50,1641,765,1766,1029,23:22:16,02|Dec|2020
5,person,50,913,191,969,361,23:22:16,02|Dec|2020
6,person,50,706,491,832,723,23:22:16,02|Dec|2020
7,person,50,1649,79,1711,228,23:22:16,02|Dec|2020
9,person,50,1483,0,1562,144,23:22:16,02|Dec|2020
12,person,50,763,817,944,1079,23:22:16,02|Dec|2020
13,person,50,1105,0,1155,105,23:22:16,02|Dec|2020
14,person,50,1334,0,1368,28,23:22:16,02|Dec|2020
16,person,50,1035,0,1088,103,23:22:16,02|Dec|2020
17,person,50,421,185,498,368,23:22:16,02|Dec|2020
19,person,50,59,375,149,583,23:22:16,02|Dec|2020
22,person,50,1721,702,1780,824,23:22:16,02|Dec|2020
2,person,51,839,173,904,343,23:22:16,02|Dec|2020
3,person,51,1643,770,1763,1024,23:22:16,02|Dec|2020
5,person,51,916,188,972,360,23:22:16,02|Dec|2020
6,person,51,702,493,828,723,23:22:16,02|Dec|2020
7,person,51,1649,78,1712,227,23:22:16,02|Dec|2020
9,person,51,1482,0,1562,145,23:22:16,02|Dec|2020
12,person,51,766,815,944,1076,23:22:16,02|Dec|2020
13,person,51,1104,0,1154,107,23:22:16,02|Dec|2020
14,person,51,1334,0,1368,28,23:22:16,02|Dec|2020
16,person,51,1038,0,1089,100,23:22:16,02|Dec|2020
17,person,51,423,184,500,369,23:22:16,02|Dec|2020
19,person,51,51,377,140,584,23:22:16,02|Dec|2020
22,person,51,1719,706,1777,823,23:22:16,02|Dec|2020
2,person,52,841,172,905,343,23:22:16,02|Dec|2020
3,person,52,1644,772,1762,1022,23:22:16,02|Dec|2020
5,person,52,918,186,974,359,23:22:16,02|Dec|2020
6,person,52,702,493,827,723,23:22:16,02|Dec|2020
7,person,52,1649,78,1712,227,23:22:16,02|Dec|2020
9,person,52,1482,0,1562,145,23:22:16,02|Dec|2020
12,person,52,768,814,943,1076,23:22:16,02|Dec|2020
13,person,52,1104,0,1154,108,23:22:16,02|Dec|2020
14,person,52,1334,0,1368,27,23:22:16,02|Dec|2020
16,person,52,1039,0,1089,100,23:22:16,02|Dec|2020
17,person,52,424,184,501,370,23:22:16,02|Dec|2020
19,person,52,49,378,137,584,23:22:16,02|Dec|2020
22,person,52,1717,707,1777,823,23:22:16,02|Dec|2020
2,person,53,844,169,909,343,23:22:16,02|Dec|2020
3,person,53,1645,778,1759,1021,23:22:16,02|Dec|2020
4,person,53,967,41,1028,199,23:22:16,02|Dec|2020
5,person,53,919,183,976,357,23:22:16,02|Dec|2020
6,person,53,699,497,823,726,23:22:16,02|Dec|2020
7,person,53,1649,78,1711,226,23:22:16,02|Dec|2020
9,person,53,1482,0,1562,145,23:22:16,02|Dec|2020
12,person,53,771,810,946,1075,23:22:16,02|Dec|2020
13,person,53,1104,0,1153,108,23:22:16,02|Dec|2020
14,person,53,1335,0,1368,27,23:22:16,02|Dec|2020
16,person,53,1040,0,1090,100,23:22:16,02|Dec|2020
17,person,53,426,183,503,369,23:22:16,02|Dec|2020
19,person,53,41,382,128,584,23:22:16,02|Dec|2020
22,person,53,1714,710,1775,826,23:22:16,02|Dec|2020
2,person,54,848,168,912,341,23:22:16,02|Dec|2020
3,person,54,1646,784,1757,1018,23:22:16,02|Dec|2020
4,person,54,971,43,1032,198,23:22:16,02|Dec|2020
5,person,54,921,181,978,356,23:22:16,02|Dec|2020
6,person,54,697,501,818,722,23:22:16,02|Dec|2020
7,person,54,1649,77,1712,227,23:22:16,02|Dec|2020
9,person,54,1484,0,1564,144,23:22:16,02|Dec|2020
12,person,54,775,805,949,1075,23:22:16,02|Dec|2020
13,person,54,1103,0,1152,108,23:22:16,02|Dec|2020
14,person,54,1336,0,1368,26,23:22:16,02|Dec|2020
16,person,54,1041,0,1091,99,23:22:16,02|Dec|2020
17,person,54,429,182,506,367,23:22:16,02|Dec|2020
19,person,54,36,384,123,587,23:22:16,02|Dec|2020
22,person,54,1712,717,1773,830,23:22:16,02|Dec|2020
2,person,55,851,167,914,340,23:22:17,02|Dec|2020
3,person,55,1647,790,1755,1013,23:22:17,02|Dec|2020
4,person,55,977,46,1037,196,23:22:17,02|Dec|2020
5,person,55,923,177,980,351,23:22:17,02|Dec|2020
6,person,55,688,507,822,751,23:22:17,02|Dec|2020
7,person,55,1649,76,1713,228,23:22:17,02|Dec|2020
9,person,55,1486,0,1565,141,23:22:17,02|Dec|2020
12,person,55,783,803,950,1066,23:22:17,02|Dec|2020
13,person,55,1101,0,1150,109,23:22:17,02|Dec|2020
14,person,55,1335,0,1368,26,23:22:17,02|Dec|2020
16,person,55,1043,0,1091,97,23:22:17,02|Dec|2020
17,person,55,432,179,509,365,23:22:17,02|Dec|2020
22,person,55,1706,720,1771,839,23:22:17,02|Dec|2020
2,person,56,856,170,920,339,23:22:17,02|Dec|2020
3,person,56,1650,799,1752,1007,23:22:17,02|Dec|2020
4,person,56,981,47,1041,195,23:22:17,02|Dec|2020
5,person,56,926,178,981,348,23:22:17,02|Dec|2020
6,person,56,681,513,818,763,23:22:17,02|Dec|2020
7,person,56,1650,75,1713,227,23:22:17,02|Dec|2020
9,person,56,1487,0,1566,140,23:22:17,02|Dec|2020
12,person,56,789,801,954,1065,23:22:17,02|Dec|2020
13,person,56,1101,2,1148,109,23:22:17,02|Dec|2020
14,person,56,1336,0,1368,26,23:22:17,02|Dec|2020
16,person,56,1044,0,1092,96,23:22:17,02|Dec|2020
17,person,56,436,177,511,360,23:22:17,02|Dec|2020
19,person,56,19,386,103,581,23:22:17,02|Dec|2020
22,person,56,1700,726,1770,851,23:22:17,02|Dec|2020
2,person,57,860,171,924,340,23:22:17,02|Dec|2020
3,person,57,1651,804,1751,1007,23:22:17,02|Dec|2020
4,person,57,985,49,1043,192,23:22:17,02|Dec|2020
5,person,57,929,178,983,344,23:22:17,02|Dec|2020
6,person,57,676,518,815,770,23:22:17,02|Dec|2020
7,person,57,1650,76,1711,224,23:22:17,02|Dec|2020
9,person,57,1490,0,1569,138,23:22:17,02|Dec|2020
12,person,57,795,797,957,1058,23:22:17,02|Dec|2020
13,person,57,1099,3,1146,108,23:22:17,02|Dec|2020
14,person,57,1337,0,1368,25,23:22:17,02|Dec|2020
17,person,57,442,177,513,352,23:22:17,02|Dec|2020
19,person,57,11,385,98,589,23:22:17,02|Dec|2020
22,person,57,1698,731,1767,853,23:22:17,02|Dec|2020
2,person,58,861,172,926,340,23:22:17,02|Dec|2020
3,person,58,1650,806,1751,1007,23:22:17,02|Dec|2020
4,person,58,986,49,1044,191,23:22:17,02|Dec|2020
5,person,58,930,179,984,343,23:22:17,02|Dec|2020
6,person,58,675,519,814,772,23:22:17,02|Dec|2020
7,person,58,1650,75,1712,224,23:22:17,02|Dec|2020
9,person,58,1491,0,1570,137,23:22:17,02|Dec|2020
12,person,58,798,795,957,1056,23:22:17,02|Dec|2020
13,person,58,1099,3,1145,108,23:22:17,02|Dec|2020
14,person,58,1338,0,1368,24,23:22:17,02|Dec|2020
17,person,58,444,177,514,349,23:22:17,02|Dec|2020
19,person,58,8,385,96,591,23:22:17,02|Dec|2020
22,person,58,1697,733,1766,854,23:22:17,02|Dec|2020
2,person,59,862,171,928,338,23:22:17,02|Dec|2020
3,person,59,1651,808,1751,1005,23:22:17,02|Dec|2020
4,person,59,987,48,1047,192,23:22:17,02|Dec|2020
5,person,59,934,177,989,342,23:22:17,02|Dec|2020
6,person,59,672,522,811,775,23:22:17,02|Dec|2020
7,person,59,1650,76,1710,221,23:22:17,02|Dec|2020
9,person,59,1494,0,1571,134,23:22:17,02|Dec|2020
12,person,59,800,792,957,1052,23:22:17,02|Dec|2020
13,person,59,1096,2,1143,108,23:22:17,02|Dec|2020
14,person,59,1338,0,1368,24,23:22:17,02|Dec|2020
17,person,59,448,175,517,347,23:22:17,02|Dec|2020
19,person,59,5,388,93,595,23:22:17,02|Dec|2020
22,person,59,1695,735,1764,854,23:22:17,02|Dec|2020
2,person,60,863,168,930,338,23:22:17,02|Dec|2020
3,person,60,1652,812,1750,1001,23:22:17,02|Dec|2020
4,person,60,989,47,1049,193,23:22:17,02|Dec|2020
5,person,60,938,176,992,338,23:22:17,02|Dec|2020
6,person,60,666,523,805,779,23:22:17,02|Dec|2020
7,person,60,1649,74,1710,219,23:22:17,02|Dec|2020
9,person,60,1496,0,1573,135,23:22:17,02|Dec|2020
12,person,60,811,786,960,1036,23:22:17,02|Dec|2020
13,person,60,1093,1,1140,109,23:22:17,02|Dec|2020
14,person,60,1338,0,1369,24,23:22:17,02|Dec|2020
17,person,60,452,173,521,347,23:22:17,02|Dec|2020
19,person,60,3,392,90,595,23:22:17,02|Dec|2020
22,person,60,1691,736,1763,860,23:22:17,02|Dec|2020
2,person,61,863,169,931,339,23:22:17,02|Dec|2020
3,person,61,1653,814,1750,998,23:22:17,02|Dec|2020
4,person,61,992,51,1051,190,23:22:17,02|Dec|2020
5,person,61,940,175,996,341,23:22:17,02|Dec|2020
6,person,61,663,525,800,779,23:22:17,02|Dec|2020
7,person,61,1649,72,1710,218,23:22:17,02|Dec|2020
9,person,61,1497,0,1575,135,23:22:17,02|Dec|2020
12,person,61,815,782,961,1028,23:22:17,02|Dec|2020
13,person,61,1091,1,1139,109,23:22:17,02|Dec|2020
14,person,61,1338,0,1369,24,23:22:17,02|Dec|2020
17,person,61,455,172,524,347,23:22:17,02|Dec|2020
19,person,61,2,399,89,600,23:22:17,02|Dec|2020
22,person,61,1686,739,1761,865,23:22:17,02|Dec|2020
2,person,62,866,169,932,335,23:22:17,02|Dec|2020
3,person,62,1655,818,1749,995,23:22:17,02|Dec|2020
4,person,62,991,46,1054,192,23:22:17,02|Dec|2020
5,person,62,941,174,998,340,23:22:17,02|Dec|2020
6,person,62,664,528,792,762,23:22:17,02|Dec|2020
7,person,62,1649,70,1711,216,23:22:17,02|Dec|2020
9,person,62,1499,0,1575,133,23:22:17,02|Dec|2020
12,person,62,817,777,965,1030,23:22:17,02|Dec|2020
13,person,62,1089,1,1137,109,23:22:17,02|Dec|2020
14,person,62,1338,0,1368,23,23:22:17,02|Dec|2020
17,person,62,461,172,529,346,23:22:17,02|Dec|2020
19,person,62,3,407,89,602,23:22:17,02|Dec|2020
22,person,62,1682,740,1759,869,23:22:17,02|Dec|2020
2,person,63,870,166,935,328,23:22:17,02|Dec|2020
3,person,63,1659,824,1749,992,23:22:17,02|Dec|2020
4,person,63,993,45,1055,191,23:22:17,02|Dec|2020
5,person,63,942,175,1000,337,23:22:17,02|Dec|2020
6,person,63,664,530,785,751,23:22:17,02|Dec|2020
7,person,63,1649,69,1711,216,23:22:17,02|Dec|2020
9,person,63,1499,0,1575,132,23:22:17,02|Dec|2020
12,person,63,819,772,969,1031,23:22:17,02|Dec|2020
13,person,63,1086,0,1135,110,23:22:17,02|Dec|2020
14,person,63,1337,0,1368,24,23:22:17,02|Dec|2020
17,person,63,466,173,534,345,23:22:17,02|Dec|2020
19,person,63,3,414,87,603,23:22:17,02|Dec|2020
22,person,63,1679,743,1758,872,23:22:17,02|Dec|2020
2,person,64,872,165,935,325,23:22:17,02|Dec|2020
3,person,64,1659,826,1749,991,23:22:17,02|Dec|2020
4,person,64,993,44,1056,190,23:22:17,02|Dec|2020
5,person,64,942,175,1001,336,23:22:17,02|Dec|2020
6,person,64,663,531,783,747,23:22:17,02|Dec|2020
7,person,64,1649,68,1712,216,23:22:17,02|Dec|2020
9,person,64,1500,0,1575,132,23:22:17,02|Dec|2020
12,person,64,820,771,970,1032,23:22:17,02|Dec|2020
13,person,64,1085,0,1135,111,23:22:17,02|Dec|2020
14,person,64,1337,0,1368,24,23:22:17,02|Dec|2020
17,person,64,467,173,535,345,23:22:17,02|Dec|2020
19,person,64,3,417,87,603,23:22:17,02|Dec|2020
22,person,64,1677,744,1757,874,23:22:17,02|Dec|2020
2,person,65,875,162,939,323,23:22:18,02|Dec|2020
3,person,65,1659,831,1751,1000,23:22:18,02|Dec|2020
4,person,65,994,43,1057,190,23:22:18,02|Dec|2020
5,person,65,943,172,1003,338,23:22:18,02|Dec|2020
6,person,65,659,531,779,744,23:22:18,02|Dec|2020
7,person,65,1649,67,1712,215,23:22:18,02|Dec|2020
9,person,65,1501,0,1576,133,23:22:18,02|Dec|2020
12,person,65,821,768,972,1033,23:22:18,02|Dec|2020
13,person,65,1084,0,1133,111,23:22:18,02|Dec|2020
14,person,65,1337,0,1368,24,23:22:18,02|Dec|2020
17,person,65,471,172,541,344,23:22:18,02|Dec|2020
19,person,65,0,418,83,602,23:22:18,02|Dec|2020
22,person,65,1675,746,1755,876,23:22:18,02|Dec|2020
2,person,66,879,158,944,322,23:22:18,02|Dec|2020
3,person,66,1657,832,1753,1012,23:22:18,02|Dec|2020
4,person,66,994,41,1058,189,23:22:18,02|Dec|2020
5,person,66,946,171,1007,337,23:22:18,02|Dec|2020
6,person,66,656,533,775,743,23:22:18,02|Dec|2020
7,person,66,1650,68,1711,212,23:22:18,02|Dec|2020
9,person,66,1502,0,1577,132,23:22:18,02|Dec|2020
12,person,66,823,762,975,1032,23:22:18,02|Dec|2020
13,person,66,1077,0,1127,109,23:22:18,02|Dec|2020
14,person,66,1338,0,1369,24,23:22:18,02|Dec|2020
17,person,66,475,172,546,343,23:22:18,02|Dec|2020
19,person,66,-11,416,72,608,23:22:18,02|Dec|2020
2,person,67,883,157,948,323,23:22:18,02|Dec|2020
3,person,67,1656,832,1757,1021,23:22:18,02|Dec|2020
4,person,67,996,45,1057,187,23:22:18,02|Dec|2020
5,person,67,950,170,1009,335,23:22:18,02|Dec|2020
6,person,67,645,533,776,765,23:22:18,02|Dec|2020
7,person,67,1651,69,1711,210,23:22:18,02|Dec|2020
9,person,67,1504,0,1578,132,23:22:18,02|Dec|2020
12,person,67,827,757,979,1029,23:22:18,02|Dec|2020
13,person,67,1077,0,1127,108,23:22:18,02|Dec|2020
14,person,67,1339,0,1369,24,23:22:18,02|Dec|2020
17,person,67,478,174,548,342,23:22:18,02|Dec|2020
19,person,67,-15,418,67,610,23:22:18,02|Dec|2020
2,person,68,887,155,953,324,23:22:18,02|Dec|2020
3,person,68,1653,833,1760,1032,23:22:18,02|Dec|2020
4,person,68,997,44,1057,187,23:22:18,02|Dec|2020
5,person,68,953,168,1012,334,23:22:18,02|Dec|2020
6,person,68,636,534,770,775,23:22:18,02|Dec|2020
7,person,68,1651,69,1711,209,23:22:18,02|Dec|2020
9,person,68,1505,0,1579,131,23:22:18,02|Dec|2020
12,person,68,832,754,980,1024,23:22:18,02|Dec|2020
13,person,68,1076,1,1126,110,23:22:18,02|Dec|2020
17,person,68,479,176,550,341,23:22:18,02|Dec|2020
2,person,69,891,155,956,320,23:22:18,02|Dec|2020
